Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",BantuPage,https://x.com/BantuPage,BantuPage,True,2023-10-08 14:42:51+00:00,False,"🇵🇸 🇮🇱 The Israeli-Palestinian Marathon Continues

How the Israeli-Palestinian conflict is perceived around the world The colour of your skin, your religion, the type of media you watch, and your political views determine where we stand on the never-ending Israeli-Palestinian https://t.co/tsww5Ttvlr",1711029392833425771,https://x.com/BantuPage/status/1711029392833425771,13,22,198,3929,14,https://pbs.twimg.com/media/F77MJHLXYAAB-93.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Yonah Jeremy Bob,https://x.com/jeremybob1,jeremybob1,False,2023-10-08 11:22:29+00:00,False,GAZA WAR: This is where things are midway through Day 2: The IDF has cleaned up the vats majority of Hamas' invasion of the Gaza corridor. There are sporadic battles and terror incidents still occurring there. Much less rocket fire and much more IDF airstrikes. 1/2,1710978968868835430,https://x.com/jeremybob1/status/1710978968868835430,10,51,191,49191,4,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Yesh Ginsburg,https://x.com/yesh222,yesh222,False,2023-10-08 23:59:37+00:00,False,"I honestly believe that most pro-Palestinian liberals are well-meaning. 20 years of relative security has made people forget why Israel does what it does to protect its people. So sometimes it feels too far or disproportionate.

I hope those people now recognize they were wrong.",1711169510307225964,https://x.com/yesh222/status/1711169510307225964,14,20,290,25721,13,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Dr. Einat Wilf,https://x.com/EinatWilf,EinatWilf,True,2023-10-08 10:25:13+00:00,False,"Last month I read Tim Bouverie’s superb “Appeasement”, which demonstrates how broad and deeply ingrained was the British desire to appease Hitler. My dedicated colleagues are all busy now trying to get the world to realize what Hamas and Palestinians mean when they chant “From",1710964558104281315,https://x.com/EinatWilf/status/1710964558104281315,42,293,844,142814,123,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Times Algebra,https://x.com/TimesAlgebraIND,TimesAlgebraIND,True,2023-10-08 05:16:03+00:00,False,"BIG BREAKING NEWS - Israeli army declares the Gaza strip a 'closed military zone' &amp; stops supply of electricity, fuel &amp; goods to Gaza through all means🔥🔥

Israel has taken control of police station in the southern city of Sderot killing all Palestinians there. Airstrikes https://t.co/9JSAczIrpW",1710886754964910240,https://x.com/TimesAlgebraIND/status/1710886754964910240,230,1765,10949,597530,49,https://pbs.twimg.com/media/F75KbemX0AAnRRH.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",faris 🇲🇻 🇵🇸,https://x.com/afarismaumoon,afarismaumoon,True,2023-10-08 09:27:36+00:00,False,They are not the same. All the moral authority and international law is on the side of the Palestinians. Yet all the economic and military assistance from the West is given to Israel and it’s criminal actions are implicitly endorsed and encouraged. Meanwhile Palestinians are,1710950060215902646,https://x.com/afarismaumoon/status/1710950060215902646,5,66,226,33056,2,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Resonant News🌍,https://x.com/Resonant_News,Resonant_News,True,2023-10-08 12:06:43+00:00,False,"⚠️ BREAKING - 🇮🇱 #Israel’s military-political cabinet has voted to invoke Article 40 Aleph, marking an official declaration of war. This step has not been taken since the 1973 ‘Yom Kippur War’.

Within the next 12 hours, the Israel Defense Forces are going to launch a military",1710990099599802541,https://x.com/Resonant_News/status/1710990099599802541,4,42,197,6249,3,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Middle East Eye,https://x.com/MiddleEastEye,MiddleEastEye,True,2023-10-08 01:48:00+00:00,False,"🔴 RECAP: #Gaza #Israel (as of 1:40 GMT) 

1) Nearly 300 Israelis have been killed and 1,600 wounded while at least 232 Palestinian have been killed and nearly 1,700 wounded. The numbers are likely to rise for both sides

2) Israeli commander of the Nahal Infantry Brigade, Col.",1710834398181171606,https://x.com/MiddleEastEye/status/1710834398181171606,14,191,497,101191,25,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Hillel Fuld,https://x.com/HilzFuld,HilzFuld,True,2023-10-08 10:48:18+00:00,False,"You’ve seen enough of Hamas’ atrocities against Israel. However many videos you’ve seen, trust me, you haven’t even scratched the surface. Their evil barbaric ways know no bounds. 

This is the darkest of days for Israel. 

But darkness comes before the light and the Palestinian",1710970367265714502,https://x.com/HilzFuld/status/1710970367265714502,11,40,245,21490,8,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Yuval Weinreb 于威,https://x.com/yuval_weinreb,yuval_weinreb,True,2023-10-08 18:25:23+00:00,False,"Please share, retweet or copy-paste to other platforms 

Yesterday, on Shabbat and one of the most sacred jewish holidays, around 6.30am Israel time Hamas started firing thousands of rockets into civilian population in Israel. reminding you that in Israel, unlike Hamas' tactics,",1711085397239902538,https://x.com/yuval_weinreb/status/1711085397239902538,7,142,252,148985,72,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Jacobin,https://x.com/jacobin,jacobin,True,2023-10-08 20:00:01+00:00,False,"For decades, Israel has demanded the unquestioning surrender of its victims and refused to accept defiance in any form, including nonviolent resistance. https://t.co/J45pgUQN15",1711109210199769123,https://x.com/jacobin/status/1711109210199769123,7,109,268,27529,15,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Jason Rockwell (He/Him),https://x.com/IAMRockwell,IAMRockwell,False,2023-10-08 15:26:11+00:00,False,"Two things can be true at once. What Hamas has done is atrocious and should never have happened, or be condoned. That being said Israel has ground down the West Bank &amp; Gaza for over 60yrs. They have turned them into the largest open air prison on earth. 1/ #IsraelPalestineWar",1711040300389634172,https://x.com/IAMRockwell/status/1711040300389634172,17,40,202,17667,7,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",The IMEU,https://x.com/theIMEU,theIMEU,True,2023-10-08 19:21:29+00:00,False,"THREAD: Israel’s military occupation creates violence. Israel’s apartheid regime regularly kills Palestinians.

You can’t understand what’s happening today without acknowledging the reality of Israel’s daily oppression of Palestinians.

Here are 3 crucial things to keep in mind.",1711099513258316248,https://x.com/theIMEU/status/1711099513258316248,9,231,606,31259,32,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",State of Palestine - MFA 🇵🇸🇵🇸,https://x.com/pmofa,pmofa,True,2023-10-08 18:03:29+00:00,False,"The scenes of devastation inflicted on Palestinian civilians in the Gaza Strip are harrowing. The international impunity Israel enjoys is a moral, political, and legal stain affront to humanity and basic decency as well as the principles of international law. Any attempt to",1711079886645846485,https://x.com/pmofa/status/1711079886645846485,11,457,1445,74884,8,,True,pmofa,https://x.com/pmofa,,pmofa,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",The IMEU,https://x.com/theIMEU,theIMEU,True,2023-10-08 23:00:00+00:00,False,"Here's the root of the problem: Palestinians haven't had a day of peace, safety, or freedom since Israel began illegally invading, stealing, and occupying Palestinian land over 75 years ago

Ending Israel's oppression of Palestinians guarantees a safe and just future for all.",1711154506212458802,https://x.com/theIMEU/status/1711154506212458802,20,358,917,46070,17,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Atique Ur Rehman,https://x.com/AtiqueUR_Rehman,AtiqueUR_Rehman,False,2023-10-08 04:44:33+00:00,False,"Making Sense of Palestine- Israel fresh war

Conflict between Palestine and Israel is persistent since 2007, but unexpected and extreme actions from both sides are new addition to the conflict. 

 Global politics  is nationalistic,  cruel and complex. Behaviour of small states is",1710878826442432540,https://x.com/AtiqueUR_Rehman/status/1710878826442432540,0,106,40,1665,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Destiny | Steven Bonnell II,https://x.com/TheOmniLiberal,TheOmniLiberal,True,2023-10-08 14:44:36+00:00,False,"It's completely possible (and often the case) for multiple parties to be simultaneously understandable, yet wholely condemnable, when it comes to violent actions.

Israel should not be confining those in the Gaza strip to such horrible conditions. The settlements need to not only",1711029835626381762,https://x.com/TheOmniLiberal/status/1711029835626381762,585,2303,15662,1279052,1598,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Prof Zenkus,https://x.com/anthonyzenkus,anthonyzenkus,True,2023-10-08 03:12:16+00:00,False,The only way the killing in Isarel and Palestine ends is by fully ending the occupation and ending Israeli apartheid. The US could force this in one day by making aid to Israel contingent on these two things happening.,1710855602593735008,https://x.com/anthonyzenkus/status/1710855602593735008,53,245,903,20938,11,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Eugene Kontorovich,https://x.com/EVKontorovich,EVKontorovich,True,2023-10-08 18:18:21+00:00,False,"A whole Intifida in a day: Oslo Accords gave PLO territory, and led to 2nd Intifada, where 1,000 Israelis were killed in 4 years. That brought the Disengagement, which brought us current massacre, with close to 1000 massacred in a day. Israel cannot survive much more peace.",1711083627566489665,https://x.com/EVKontorovich/status/1711083627566489665,13,84,262,20650,10,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",BhikuMhatre,https://x.com/MumbaichaDon,MumbaichaDon,True,2023-10-08 11:58:40+00:00,False,"HUGE🔥

No more Operation/State of War!!

#Israel’s Military-Political Cabinet has invoked Article 40 Aleph, marking an OFFICIAL DECLARATION of WAR....1st time since the 1973 ‘Yom Kippur War’.

Within the next 12 hours, Israel Defense Forces will launch Full Fledged Military",1710988074237460854,https://x.com/MumbaichaDon/status/1710988074237460854,195,2585,12307,814152,97,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-09 since:2023-10-08&src=typed_query",Times Algebra,https://x.com/TimesAlgebraIND,TimesAlgebraIND,True,2023-10-08 12:38:26+00:00,False,"HUGE - Israel's cabinet invokes Article 40 Aleph &amp; officially declares war for the first time since the Yom Kippur War of 1973 🔥🔥

PM Netanyahu has reached IDF War room⚡ IDF spokesman Richard Hecht says Gaza will cease to exist after 12 hours &amp; promises merciless war on https://t.co/LEDKfxBZ8q",1710998083675533725,https://x.com/TimesAlgebraIND/status/1710998083675533725,70,345,2084,124946,9,https://pbs.twimg.com/media/F76vsIsW4AAVKb2.jpg,False,,,,,en
